SYMBOL,DATE,SPX YE15,SPX YE17,SPX 15-17,SEDOL,TICKER-REGION,PRICE YE15,PRICE YE17,RETURN 15-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
2341484,20151231," 	2,063.4 "," 	2,673.6 ",0.30,234148,FHN-US, 	14.71 , 	19.99 , 	0.36 , 	0.06 , 	9.91 ,First Horizon National Corporation,First Horizon National Corporation,FHN,NYSE,Banks,United States and Canada,United States,,48.00000,37.00000,57.00000,50.00000,23.52000,29.22000,18.29000,45.37000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 1,No Evidence of Controversy,US3205171057,@NA
2336747,20151231," 	2,063.4 "," 	2,673.6 ",0.30,233674,FITB-US, 	20.25 , 	30.34 , 	0.50 , 	0.20 , 	9.72 ,Fifth Third Bancorp,Fifth Third Bancorp,FITB,NasdaqGS,Banks,United States and Canada,United States,,54.00000,46.00000,61.00000,53.00000,56.77000,55.11000,37.53000,60.10000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,Category 2,Category 1,No Evidence of Controversy,US3167731005,@NA
2334150,20151231," 	2,063.4 "," 	2,673.6 ",0.30,233415,FMCC-US, 	1.62 , 	2.52 , 	0.56 , 	0.26 , 	99.32 ,Freddie Mac,Federal Home Loan Mortgage Corporation,FMCC,OTCBB,Banks,United States and Canada,United States,,52.00000,38.00000,66.00000,50.00000,48.93000,34.92000,64.85000,45.37000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 3,No Evidence of Controversy,US3134003017,@NA
2421171,20151231," 	2,063.4 "," 	2,673.6 ",0.30,242117,FNFG-US, 	10.92 ,, 	(1.00), 	(1.30), 	(15.76),"First Niagara Financial Group, Inc.",First Niagara Financial Group Inc.,@NA,NasdaqGS,Banks,United States and Canada,United States,,56.00000,35.00000,67.00000,63.00000,62.00000,24.70000,67.93000,83.61000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,Category 1,No Evidence of Controversy,No Evidence of Controversy,US33582V1089,@NA
2333889,20151231," 	2,063.4 "," 	2,673.6 ",0.30,233388,FNMA-US, 	1.64 , 	2.65 , 	0.62 , 	0.32 , 	214.93 ,Federal National Mortgage Association,Federal National Mortgage Association,FNMA,OTCBB,Banks,United States and Canada,United States,,52.00000,45.00000,60.00000,49.00000,48.93000,52.26000,33.73000,40.14000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 1,Category 3,No Evidence of Controversy,US3135861090,@NA
B4WHY15,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B4WHY1,FRC-US, 	66.26 , 	86.64 , 	0.31 , 	0.01 , 	10.90 ,First Republic Bank,First Republic Bank,FRC,NYSE,Banks,United States and Canada,United States,,48.00000,37.00000,54.00000,51.00000,23.52000,29.22000,7.130000,50.36000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US33616C1009,@NA
2356585,20151231," 	2,063.4 "," 	2,673.6 ",0.30,235658,FULT-US, 	13.23 , 	17.90 , 	0.35 , 	0.06 , 	7.78 ,Fulton Financial Corporation,Fulton Financial Corporation,FULT,NasdaqGS,Banks,United States and Canada,United States,,48.00000,32.00000,61.00000,50.00000,23.52000,2.140000,37.53000,45.37000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US3602711000,@NA
2445966,20151231," 	2,063.4 "," 	2,673.6 ",0.30,244596,HBAN-US, 	11.17 , 	14.56 , 	0.30 , 	0.01 , 	10.18 ,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,HBAN,NasdaqGS,Banks,United States and Canada,United States,,52.00000,37.00000,64.00000,53.00000,48.93000,29.22000,54.87000,60.10000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US4461501045,@NA
2190385,20151231," 	2,063.4 "," 	2,673.6 ",0.30,219038,JPM-US, 	66.59 , 	106.94 , 	0.61 , 	0.31 , 	9.57 ,JPMorgan Chase & Co.,JPMorgan Chase & Co.,JPM,NYSE,Banks,United States and Canada,United States,,68.00000,75.00000,70.00000,61.00000,86.22000,91.92000,75.06000,80.76000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 3,Category 1,No Evidence of Controversy,Category 3,Category 2,Category 4,Category 3,Category 1,US46625H1005,@NA
2490911,20151231," 	2,063.4 "," 	2,673.6 ",0.30,249091,KEY-US, 	13.25 , 	20.17 , 	0.52 , 	0.23 , 	9.01 ,KeyCorp,KeyCorp,KEY,NYSE,Banks,United States and Canada,United States,,57.00000,49.00000,66.00000,55.00000,63.42000,61.28000,64.85000,64.85000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US4932671088,@NA
2340168,20151231," 	2,063.4 "," 	2,673.6 ",0.30,234016,MTB-US, 	122.64 , 	170.99 , 	0.39 , 	0.10 , 	8.92 ,M&T Bank Corporation,M&T Bank Corporation,MTB,NYSE,Banks,United States and Canada,United States,,48.00000,38.00000,57.00000,48.00000,23.52000,34.92000,18.29000,36.34000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,Category 2,Category 1,Category 1,No Evidence of Controversy,US55261F1049,@NA
2711656,20151231," 	2,063.4 "," 	2,673.6 ",0.30,271165,NYCB-US, 	16.47 , 	13.02 , 	(0.21), 	(0.51), 	8.37 ,"New York Community Bancorp, Inc.",New York Community Bancorp Inc.,NYCB,NYSE,Banks,United States and Canada,United States,,49.00000,33.00000,61.00000,51.00000,31.35000,10.45000,37.53000,50.36000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6494451031,@NA
B14PL71,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B14PL7,OCN-US, 	6.94 , 	3.13 , 	(0.55), 	(0.84), 	(32.27),Ocwen Financial Corporation,Ocwen Financial Corporation,OCN,NYSE,Banks,United States and Canada,United States,,43.00000,38.00000,47.00000,43.00000,1.900000,34.92000,0.000000,13.54000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,Category 3,Category 1,No Evidence of Controversy,US6757463095,@NA
B1W41J2,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1W41J,PBCT-US, 	16.35 , 	18.70 , 	0.14 , 	(0.15), 	5.44 ,"People's United Financial, Inc.",People's United Financial Inc.,PBCT,NasdaqGS,Banks,United States and Canada,United States,,50.00000,33.00000,57.00000,56.00000,36.10000,10.45000,18.29000,69.83000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US7127041058,@NA
2692665,20151231," 	2,063.4 "," 	2,673.6 ",0.30,269266,PNC-US, 	96.10 , 	144.29 , 	0.50 , 	0.21 , 	9.60 ,"PNC Financial Services Group, Inc.",The PNC Financial Services Group Inc.,PNC,NYSE,Banks,United States and Canada,United States,,53.00000,51.00000,58.00000,49.00000,52.26000,64.37000,20.67000,40.14000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,No Evidence of Controversy,Category 3,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,US6934751057,@NA
B01R311,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B01R31,RF-US, 	9.65 , 	17.28 , 	0.79 , 	0.49 , 	6.97 ,Regions Financial Corporation,Regions Financial Corporation,RF,NYSE,Banks,United States and Canada,United States,,50.00000,41.00000,58.00000,50.00000,36.10000,42.76000,20.67000,45.37000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,US7591EP1005,@NA
BMH4NJ8,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BMH4NJ,SNV-US, 	32.71 , 	47.94 , 	0.47 , 	0.17 , 	6.52 ,Synovus Financial Corp.,Synovus Financial Corp.,SNV,NYSE,Banks,United States and Canada,United States,,45.00000,32.00000,53.00000,47.00000,7.360000,2.140000,5.230000,31.35000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 2,No Evidence of Controversy,Category 1,No Evidence of Controversy,US87161C5013,@NA
2860990,20151231," 	2,063.4 "," 	2,673.6 ",0.30,286099,STI-US, 	43.31 , 	64.59 , 	0.49 , 	0.20 , 	7.94 ,"SunTrust Banks, Inc.",SunTrust Banks Inc.,STI,NYSE,Banks,United States and Canada,United States,,46.00000,33.00000,52.00000,51.00000,12.83000,10.45000,3.090000,50.36000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 3,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8679141031,@NA
2868455,20151231," 	2,063.4 "," 	2,673.6 ",0.30,286845,TCF-US, 	14.28 , 	20.50 , 	0.44 , 	0.14 , 	8.55 ,TCF Financial Corporation,TCF Financial Corporation,TCF,NYSE,Banks,United States and Canada,United States,,49.00000,32.00000,61.00000,52.00000,31.35000,2.140000,37.53000,54.63000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US8722751026,@NA
B1W8J67,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1W8J6,TFSL-US, 	19.02 , 	14.94 , 	(0.21), 	(0.51), 	4.03 ,TFS Financial Corporation,TFS Financial Corp,TFSL,NasdaqGS,Banks,United States and Canada,United States,,47.00000,33.00000,57.00000,50.00000,17.34000,10.45000,18.29000,45.37000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US87240R1077,@NA
2736035,20151231," 	2,063.4 "," 	2,673.6 ",0.30,273603,USB-US, 	43.01 , 	53.58 , 	0.25 , 	(0.05), 	13.77 ,U.S. Bancorp,U.S. Bancorp,USB,NYSE,Banks,United States and Canada,United States,,59.00000,61.00000,61.00000,56.00000,69.36000,79.10000,37.53000,69.83000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 1,No Evidence of Controversy,Category 3,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US9029733048,@NA
2935326,20151231," 	2,063.4 "," 	2,673.6 ",0.30,293532,VLY-US, 	9.99 , 	11.22 , 	0.12 , 	(0.17), 	6.83 ,Valley National Bancorp,Valley National Bancorp,VLY,NYSE,Banks,United States and Canada,United States,,49.00000,33.00000,64.00000,47.00000,31.35000,10.45000,54.87000,31.35000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9197941076,@NA
2941981,20151231," 	2,063.4 "," 	2,673.6 ",0.30,294198,WAFD-US, 	24.23 , 	34.25 , 	0.41 , 	0.12 , 	8.16 ,"Washington Federal, Inc.",Washington Federal Inc.,WAFD,NasdaqGS,Banks,United States and Canada,United States,,47.00000,32.00000,59.00000,47.00000,17.34000,2.140000,24.94000,31.35000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9388241096,@NA
2649100,20151231," 	2,063.4 "," 	2,673.6 ",0.30,264910,WFC-US, 	54.89 , 	60.67 , 	0.11 , 	(0.19), 	13.01 ,Wells Fargo & Company,Wells Fargo & Company,WFC,NYSE,Banks,United States and Canada,United States,,64.00000,73.00000,65.00000,56.00000,79.33000,89.55000,59.62000,69.83000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 3,Category 2,No Evidence of Controversy,Category 3,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,US9497461015,@NA
2989828,20151231," 	2,063.4 "," 	2,673.6 ",0.30,298982,ZION-US, 	27.47 , 	50.83 , 	0.85 , 	0.55 , 	5.71 ,Zions Bancorporation,Zions Bancorporation,ZION,NasdaqGS,Banks,United States and Canada,United States,,47.00000,33.00000,56.00000,51.00000,17.34000,10.45000,11.40000,50.36000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,US9897011071,@NA
2046176,20151231," 	2,063.4 "," 	2,673.6 ",0.30,204617,APOG-US, 	44.00 , 	45.73 , 	0.04 , 	(0.26), 	13.74 ,"Apogee Enterprises, Inc.",Apogee Enterprises Inc.,APOG,NasdaqGS,Building Products,United States and Canada,United States,,55.00000,47.00000,50.00000,78.00000,43.33000,40.00000,26.67000,93.33000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0375981091,@NA
B1FT462,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1FT46,AWI-US, 	39.96 , 	60.55 , 	0.52 , 	0.22 , 	15.35 ,"Armstrong World Industries, Inc.",Armstrong World Industries Inc.,AWI,NYSE,Building Products,United States and Canada,United States,,61.00000,58.00000,48.00000,85.00000,60.00000,66.67000,16.67000,100.0000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US04247X1028,@NA
B3MC7D6,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B3MC7D,FBHS-US, 	56.25 , 	68.44 , 	0.22 , 	(0.08), 	11.10 ,"Fortune Brands Home & Security, Inc.",Fortune Brands Home & Security Inc.,FBHS,NYSE,Building Products,United States and Canada,United States,,51.00000,45.00000,46.00000,66.00000,16.67000,30.00000,13.33000,36.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US34964C1062,@NA
2442053,20151231," 	2,063.4 "," 	2,673.6 ",0.30,244205,LII-US, 	126.56 , 	208.26 , 	0.65 , 	0.35 , 	84.37 ,Lennox International Inc.,Lennox International Inc.,LII,NYSE,Building Products,United States and Canada,United States,,56.00000,50.00000,52.00000,72.00000,53.33000,50.00000,40.00000,63.33000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5261071071,@NA
2570200,20151231," 	2,063.4 "," 	2,673.6 ",0.30,257020,MAS-US, 	28.41 , 	43.94 , 	0.55 , 	0.25 , 	108.56 ,Masco Corporation,Masco Corporation,MAS,NYSE,Building Products,United States and Canada,United States,,63.00000,65.00000,57.00000,66.00000,63.33000,70.00000,56.67000,36.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US5745991068,@NA
B1FW7Q2,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1FW7Q,OC-US, 	47.36 , 	91.94 , 	0.94 , 	0.65 , 	6.04 ,Owens Corning,Owens Corning,OC,NYSE,Building Products,United States and Canada,United States,,71.00000,72.00000,65.00000,77.00000,90.00000,83.33000,73.33000,76.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US6907421019,@NA
2910602,20151231," 	2,063.4 "," 	2,673.6 ",0.30,291060,USG-US, 	24.42 , 	38.56 , 	0.58 , 	0.28 , 	7.27 ,USG Corporation,USG Corporation,USG,NYSE,Building Products,United States and Canada,United States,,52.00000,41.00000,49.00000,73.00000,30.00000,16.67000,20.00000,66.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9032934054,@NA
2046853,20151231," 	2,063.4 "," 	2,673.6 ",0.30,204685,ALB-US, 	56.34 , 	127.89 , 	1.27 , 	0.97 , 	13.58 ,Albemarle Corporation,Albemarle Corporation,ALB,NYSE,Chemicals,United States and Canada,United States,,67.00000,59.00000,68.00000,77.00000,75.88000,58.82000,71.76000,88.82000,0.400000,0.350000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,US0126531013,@NA
